study_name,category,center,code,country,creationDate,ctmsAction,ctmsId,description,dimension,entity_identifiers,id,location,metadataDate1,metadataDate2,metadataString1,metadataString2,metadataString3,signal,status,title,updatedDate
ILMS-SIGNALS-238,"{0, Default}",site-125,ACT-19459,JPN,2026-01-11T17:36:18+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-125],6963df92153a502d070d9fa7,site-125,,,,,,"{null, Site-wide, Critical Data, SIG-50323, Lorem Ipsum Dolor Sit Amet, [site-125], 6963df92153a502d070d9fa6, None, open, Signal 7}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:18+00:00
ILMS-SIGNALS-238,"{0, Default}",site-088,ACT-19460,COL,2026-01-11T17:36:19+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-088],6963df93153a502d070d9fa9,site-088,,,,,,"{null, Site-wide, Critical Data, SIG-50324, Lorem Ipsum Dolor Sit Amet, [site-088], 6963df92153a502d070d9fa8, None, open, Signal 8}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:19+00:00
ILMS-SIGNALS-238,"{0, Default}",site-022,ACT-19461,TWN,2026-01-11T17:36:19+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-022],6963df93153a502d070d9fab,site-022,,,,,,"{null, Site-wide, Critical Data, SIG-50325, Lorem Ipsum Dolor Sit Amet, [site-022], 6963df93153a502d070d9faa, None, open, Signal 9}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:19+00:00
ILMS-SIGNALS-238,"{0, Default}",site-068,ACT-19462,COL,2026-01-11T17:36:20+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-068],6963df94153a502d070d9fad,site-068,,,,,,"{null, Site-wide, Critical Data, SIG-50326, Lorem Ipsum Dolor Sit Amet, [site-068], 6963df94153a502d070d9fac, None, open, Signal 10}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:20+00:00
ILMS-SIGNALS-238,"{0, Default}",site-016,ACT-19463,GBR,2026-01-11T17:36:21+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-016],6963df95153a502d070d9faf,site-016,,,,,,"{null, Site-wide, Critical Data, SIG-50327, Lorem Ipsum Dolor Sit Amet, [site-016], 6963df94153a502d070d9fae, None, open, Signal 11}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:21+00:00
ILMS-SIGNALS-238,"{0, Default}",site-106,ACT-19464,TWN,2026-01-11T17:36:21+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-106],6963df95153a502d070d9fb1,site-106,,,,,,"{null, Site-wide, Critical Data, SIG-50328, Lorem Ipsum Dolor Sit Amet, [site-106], 6963df95153a502d070d9fb0, None, open, Signal 12}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:21+00:00
ILMS-SIGNALS-238,"{0, Default}",site-018,ACT-19465,CAN,2026-01-11T17:36:22+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-018],6963df96153a502d070d9fb3,site-018,,,,,,"{null, Site-wide, Critical Data, SIG-50329, Lorem Ipsum Dolor Sit Amet, [site-018], 6963df96153a502d070d9fb2, None, open, Signal 13}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:22+00:00
ILMS-SIGNALS-238,"{0, Default}",site-051,ACT-19466,KOR,2026-01-11T17:36:23+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-051],6963df97153a502d070d9fb5,site-051,,,,,,"{null, Site-wide, Critical Data, SIG-50330, Lorem Ipsum Dolor Sit Amet, [site-051], 6963df96153a502d070d9fb4, None, open, Signal 14}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:23+00:00
ILMS-SIGNALS-238,"{0, Default}",site-059,ACT-19467,CAN,2026-01-11T17:36:23+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-059],6963df97153a502d070d9fb7,site-059,,,,,,"{null, Site-wide, Critical Data, SIG-50331, Lorem Ipsum Dolor Sit Amet, [site-059], 6963df97153a502d070d9fb6, None, open, Signal 15}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:23+00:00
ILMS-SIGNALS-238,"{0, Default}",site-111,ACT-19468,JPN,2026-01-11T17:36:24+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-111],6963df98153a502d070d9fb9,site-111,,,,,,"{null, Site-wide, Critical Data, SIG-50332, Lorem Ipsum Dolor Sit Amet, [site-111], 6963df98153a502d070d9fb8, None, open, Signal 16}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:24+00:00
ILMS-SIGNALS-238,"{0, Default}",site-066,ACT-19469,UKR,2026-01-11T17:36:25+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-066],6963df99153a502d070d9fbb,site-066,,,,,,"{null, Site-wide, Critical Data, SIG-50333, Lorem Ipsum Dolor Sit Amet, [site-066], 6963df98153a502d070d9fba, None, open, Signal 17}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:25+00:00
ILMS-SIGNALS-238,"{0, Default}",site-036,ACT-19470,COL,2026-01-11T17:36:25+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-036],6963df99153a502d070d9fbd,site-036,,,,,,"{null, Site-wide, Critical Data, SIG-50334, Lorem Ipsum Dolor Sit Amet, [site-036], 6963df99153a502d070d9fbc, None, open, Signal 18}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:25+00:00
ILMS-SIGNALS-238,"{0, Default}",site-102,ACT-19471,COL,2026-01-11T17:36:26+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-102],6963df9a153a502d070d9fbf,site-102,,,,,,"{null, Site-wide, Critical Data, SIG-50335, Lorem Ipsum Dolor Sit Amet, [site-102], 6963df99153a502d070d9fbe, None, open, Signal 19}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:26+00:00
ILMS-SIGNALS-238,"{0, Default}",site-044,ACT-19472,CHL,2026-01-11T17:36:26+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-044],6963df9a153a502d070d9fc1,site-044,,,,,,"{null, Site-wide, Critical Data, SIG-50336, Lorem Ipsum Dolor Sit Amet, [site-044], 6963df9a153a502d070d9fc0, None, open, Signal 20}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:26+00:00
ILMS-SIGNALS-238,"{0, Default}",site-099,ACT-19473,TWN,2026-01-11T17:36:27+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-099],6963df9b153a502d070d9fc3,site-099,,,,,,"{null, Site-wide, Critical Data, SIG-50337, Lorem Ipsum Dolor Sit Amet, [site-099], 6963df9a153a502d070d9fc2, None, open, Signal 21}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:27+00:00
ILMS-SIGNALS-238,"{0, Default}",site-010,ACT-19474,ESP,2026-01-11T17:36:27+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-010],6963df9b153a502d070d9fc5,site-010,,,,,,"{null, Site-wide, Critical Data, SIG-50338, Lorem Ipsum Dolor Sit Amet, [site-010], 6963df9b153a502d070d9fc4, None, open, Signal 22}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:27+00:00
ILMS-SIGNALS-238,"{0, Default}",site-136,ACT-19475,KOR,2026-01-11T17:36:28+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-136],6963df9c153a502d070d9fc7,site-136,,,,,,"{null, Site-wide, Critical Data, SIG-50339, Lorem Ipsum Dolor Sit Amet, [site-136], 6963df9b153a502d070d9fc6, None, open, Signal 23}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:28+00:00
ILMS-SIGNALS-238,"{0, Default}",site-043,ACT-19476,COL,2026-01-11T17:36:28+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-043],6963df9c153a502d070d9fc9,site-043,,,,,,"{null, Site-wide, Critical Data, SIG-50340, Lorem Ipsum Dolor Sit Amet, [site-043], 6963df9c153a502d070d9fc8, None, open, Signal 24}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:28+00:00
ILMS-SIGNALS-238,"{0, Default}",site-055,ACT-19477,FRA,2026-01-11T17:36:29+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-055],6963df9d153a502d070d9fcb,site-055,,,,,,"{null, Site-wide, Critical Data, SIG-50341, Lorem Ipsum Dolor Sit Amet, [site-055], 6963df9c153a502d070d9fca, None, open, Signal 25}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:29+00:00
ILMS-SIGNALS-238,"{0, Default}",site-107,ACT-19478,UKR,2026-01-11T17:36:29+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-107],6963df9d153a502d070d9fcd,site-107,,,,,,"{null, Site-wide, Critical Data, SIG-50342, Lorem Ipsum Dolor Sit Amet, [site-107], 6963df9d153a502d070d9fcc, None, open, Signal 26}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:29+00:00
ILMS-SIGNALS-238,"{0, Default}",site-052,ACT-19479,ESP,2026-01-11T17:36:30+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-052],6963df9e153a502d070d9fcf,site-052,,,,,,"{null, Site-wide, Critical Data, SIG-50343, Lorem Ipsum Dolor Sit Amet, [site-052], 6963df9e153a502d070d9fce, None, open, Signal 27}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:30+00:00
ILMS-SIGNALS-238,"{0, Default}",site-098,ACT-19480,COL,2026-01-11T17:36:30+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-098],6963df9e153a502d070d9fd1,site-098,,,,,,"{null, Site-wide, Critical Data, SIG-50344, Lorem Ipsum Dolor Sit Amet, [site-098], 6963df9e153a502d070d9fd0, None, open, Signal 28}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:30+00:00
ILMS-SIGNALS-238,"{0, Default}",site-093,ACT-19481,TUR,2026-01-11T17:36:31+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-093],6963df9f153a502d070d9fd3,site-093,,,,,,"{null, Site-wide, Critical Data, SIG-50345, Lorem Ipsum Dolor Sit Amet, [site-093], 6963df9f153a502d070d9fd2, None, open, Signal 29}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:31+00:00
ILMS-SIGNALS-238,"{0, Default}",site-126,ACT-19482,ITA,2026-01-11T17:36:32+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-126],6963dfa0153a502d070d9fd5,site-126,,,,,,"{null, Site-wide, Critical Data, SIG-50346, Lorem Ipsum Dolor Sit Amet, [site-126], 6963df9f153a502d070d9fd4, None, open, Signal 30}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:32+00:00
ILMS-SIGNALS-238,"{0, Default}",site-139,ACT-19483,JPN,2026-01-11T17:36:32+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-139],6963dfa0153a502d070d9fd7,site-139,,,,,,"{null, Site-wide, Critical Data, SIG-50347, Lorem Ipsum Dolor Sit Amet, [site-139], 6963dfa0153a502d070d9fd6, None, open, Signal 31}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:32+00:00
ILMS-SIGNALS-238,"{0, Default}",site-115,ACT-19484,TWN,2026-01-11T17:36:33+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-115],6963dfa1153a502d070d9fd9,site-115,,,,,,"{null, Site-wide, Critical Data, SIG-50348, Lorem Ipsum Dolor Sit Amet, [site-115], 6963dfa0153a502d070d9fd8, None, open, Signal 32}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:33+00:00
ILMS-SIGNALS-238,"{0, Default}",site-135,ACT-19485,UKR,2026-01-11T17:36:33+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-135],6963dfa1153a502d070d9fdb,site-135,,,,,,"{null, Site-wide, Critical Data, SIG-50349, Lorem Ipsum Dolor Sit Amet, [site-135], 6963dfa1153a502d070d9fda, None, open, Signal 33}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:33+00:00
ILMS-SIGNALS-238,"{0, Default}",site-010,ACT-19486,ESP,2026-01-11T17:36:34+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-010],6963dfa2153a502d070d9fdd,site-010,,,,,,"{null, Site-wide, Critical Data, SIG-50350, Lorem Ipsum Dolor Sit Amet, [site-010], 6963dfa1153a502d070d9fdc, None, open, Signal 34}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:34+00:00
ILMS-SIGNALS-238,"{0, Default}",site-121,ACT-19487,UKR,2026-01-11T17:36:34+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-121],6963dfa2153a502d070d9fdf,site-121,,,,,,"{null, Site-wide, Critical Data, SIG-50351, Lorem Ipsum Dolor Sit Amet, [site-121], 6963dfa2153a502d070d9fde, None, open, Signal 35}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:34+00:00
ILMS-SIGNALS-238,"{0, Default}",site-073,ACT-19488,COL,2026-01-11T17:36:35+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-073],6963dfa3153a502d070d9fe1,site-073,,,,,,"{null, Site-wide, Critical Data, SIG-50352, Lorem Ipsum Dolor Sit Amet, [site-073], 6963dfa2153a502d070d9fe0, None, open, Signal 36}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:35+00:00
ILMS-SIGNALS-238,"{0, Default}",site-039,ACT-19489,COL,2026-01-11T17:36:35+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-039],6963dfa3153a502d070d9fe3,site-039,,,,,,"{null, Site-wide, Critical Data, SIG-50353, Lorem Ipsum Dolor Sit Amet, [site-039], 6963dfa3153a502d070d9fe2, None, open, Signal 37}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:35+00:00
ILMS-SIGNALS-238,"{0, Default}",site-116,ACT-19490,COL,2026-01-11T17:36:36+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-116],6963dfa4153a502d070d9fe5,site-116,,,,,,"{null, Site-wide, Critical Data, SIG-50354, Lorem Ipsum Dolor Sit Amet, [site-116], 6963dfa3153a502d070d9fe4, None, open, Signal 38}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:36+00:00
ILMS-SIGNALS-238,"{0, Default}",site-060,ACT-19491,ESP,2026-01-11T17:36:36+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-060],6963dfa4153a502d070d9fe7,site-060,,,,,,"{null, Site-wide, Critical Data, SIG-50355, Lorem Ipsum Dolor Sit Amet, [site-060], 6963dfa4153a502d070d9fe6, None, open, Signal 39}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:36+00:00
ILMS-SIGNALS-238,"{0, Default}",site-125,ACT-19492,JPN,2026-01-11T17:36:37+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-125],6963dfa5153a502d070d9fe9,site-125,,,,,,"{null, Site-wide, Critical Data, SIG-50356, Lorem Ipsum Dolor Sit Amet, [site-125], 6963dfa4153a502d070d9fe8, None, open, Signal 40}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:37+00:00
ILMS-SIGNALS-238,"{0, Default}",site-010,ACT-19493,ESP,2026-01-11T17:36:37+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-010],6963dfa5153a502d070d9feb,site-010,,,,,,"{null, Site-wide, Critical Data, SIG-50357, Lorem Ipsum Dolor Sit Amet, [site-010], 6963dfa5153a502d070d9fea, None, open, Signal 41}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:37+00:00
ILMS-SIGNALS-238,"{0, Default}",site-099,ACT-19494,TWN,2026-01-11T17:36:38+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-099],6963dfa6153a502d070d9fed,site-099,,,,,,"{null, Site-wide, Critical Data, SIG-50358, Lorem Ipsum Dolor Sit Amet, [site-099], 6963dfa5153a502d070d9fec, None, open, Signal 42}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:38+00:00
ILMS-SIGNALS-238,"{0, Default}",site-040,ACT-19495,TWN,2026-01-11T17:36:38+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-040],6963dfa6153a502d070d9fef,site-040,,,,,,"{null, Site-wide, Critical Data, SIG-50359, Lorem Ipsum Dolor Sit Amet, [site-040], 6963dfa6153a502d070d9fee, None, open, Signal 43}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:36:38+00:00
