STUDY_NAME,STUDY_STATUS,SNAPSHOT_ID,SNAPSHOT_NAME,SNAPSHOT_DATE,ANALYSIS_NAME,KRI_CATEGORY,KRI_GROUPING_TYPE,KRI_LABEL,KRI_CODE,KRI_DISABLED,KRI_DESCRIPTION,LOCATION,COUNTRY,N_PATIENTS,LOCATION_SCORE,SCORE,EXPECTED,OBSERVED,RELATIVE_SCORE_THRESHOLDS_BELOW_HIGH,RELATIVE_SCORE_THRESHOLDS_BELOW_MEDIUM,RELATIVE_SCORE_THRESHOLDS_ABOVE_MEDIUM,RELATIVE_SCORE_THRESHOLDS_ABOVE_HIGH,ABSOLUTE_VALUE_THRESHOLDS_BELOW_HIGH,ABSOLUTE_VALUE_THRESHOLDS_BELOW_MEDIUM,ABSOLUTE_VALUE_THRESHOLDS_ABOVE_MEDIUM,ABSOLUTE_VALUE_THRESHOLDS_ABOVE_HIGH
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187059,Belgium,1,0.5,-0.0742842,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187060,Belgium,1,0.5,0.0,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187061,Belgium,1,0.5,-0.162217,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187062,Belgium,1,0.5,0.0,1.37639,1.5,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187063,Belgium,1,0.5,-0.0120327,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187064,Belgium,1,0.0,,1.37639,,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187065,Belgium,1,0.5,0.0,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187066,Belgium,1,0.5,-0.0742842,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",616187067,Belgium,1,0.5,-0.122551,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",826290001,Spain,1,0.5,0.0,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",826290002,Spain,1,0.5,0.0861782,1.37639,1.5,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",826290003,Spain,1,0.5,0.0,1.37639,1.5,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",826290004,Spain,1,0.0,,1.37639,,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",826290005,Spain,1,0.5,0.820862,1.37639,3.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",826290006,Spain,1,0.5,0.0,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",840414001,Italy,1,0.0,,1.37639,,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",840414002,Italy,1,0.5,0.0,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",840414003,Italy,1,0.5,-0.195916,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",840414004,Italy,1,0.5,0.471841,1.37639,3.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",840414005,Italy,1,0.0,,1.37639,,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",840414006,Italy,1,0.0,,1.37639,,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",840414007,Italy,1,0.5,0.0,1.37639,1.0,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",840414099,Italy,1,0.0,,1.37639,,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
CA245-0001,ACTIVE,6723988caffdc8580e173f37,2024-10-31,2024-10-31,Patient - KRI,Safety,subject,Weird AE outcome,AEOUT,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",999999999,UK,1,0.0,,1.37639,,-3.0,-1.3,1.3,3.0,-0.4,0.62,0.9,5.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-001,AUS,5,0.0,-0.0303769,0.998052,0.933333,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-001,AUS,5,0.0,-0.217214,0.285555,0.2,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-001,AUS,5,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-001,AUS,5,0.0,0.0538712,0.12413,0.133333,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-002,RUS,10,0.0,0.0729267,0.998052,1.03922,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-002,RUS,10,0.0,0.0190563,0.285555,0.294118,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-002,RUS,10,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-002,RUS,10,0.0,0.375401,0.12413,0.196078,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-004,CAN,3,0.0,-0.273889,0.998052,0.733333,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-004,CAN,3,0.0,-0.332307,0.285555,0.133333,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-004,CAN,3,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-004,CAN,3,0.0,0.0116169,0.12413,0.133333,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-005,TWN,3,0.0,-0.0428635,0.998052,0.916667,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-005,TWN,3,0.0,-0.326349,0.285555,0.166667,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-005,TWN,3,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-005,TWN,3,0.0,0.169785,0.12413,0.166667,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-006,ARG,2,0.0,-0.516008,0.998052,0.583333,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-006,ARG,2,0.0,0.0513668,0.285555,0.333333,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-006,ARG,2,0.0,,0.0134831,,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-006,ARG,2,0.0,-0.208119,0.12413,0.0,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-007,AUS,1,0.0,,0.998052,,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-007,AUS,1,0.0,,0.285555,,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-007,AUS,1,0.0,,0.0134831,,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-007,AUS,1,0.0,,0.12413,,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-008,CHL,7,0.0,0.079788,0.998052,1.04651,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-008,CHL,7,0.0,0.0414269,0.285555,0.302326,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-008,CHL,7,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-008,CHL,7,0.0,0.0,0.12413,0.0930233,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-009,UKR,7,0.0,-0.0454919,0.998052,0.913043,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-009,UKR,7,0.0,0.0,0.285555,0.26087,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-009,UKR,7,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-009,UKR,7,0.0,0.0284692,0.12413,0.130435,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-010,ESP,5,0.0,0.0,0.998052,0.975,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-010,ESP,5,0.0,-0.420511,0.285555,0.175,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-010,ESP,5,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-010,ESP,5,0.0,-0.22697,0.12413,0.05,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-011,GBR,5,0.0,-0.424084,0.998052,0.714286,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-011,GBR,5,0.0,-0.306511,0.285555,0.178571,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-011,GBR,5,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-011,GBR,5,0.0,0.0,0.12413,0.107143,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-012,JPN,5,0.0,0.860699,0.998052,1.5,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-012,JPN,5,0.0,-0.144248,0.285555,0.208333,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-012,JPN,5,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-012,JPN,5,0.0,0.343418,0.12413,0.208333,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-013,CAN,6,0.0,0.275148,0.998052,1.17647,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-013,CAN,6,0.0,-0.212119,0.285555,0.205882,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-013,CAN,6,0.0,,0.0134831,,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-013,CAN,6,0.0,-0.366432,0.12413,0.0294118,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-014,JPN,7,0.0,-0.283207,0.998052,0.8,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-014,JPN,7,0.0,-0.0801105,0.285555,0.244444,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-014,JPN,7,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-014,JPN,7,0.0,-0.131783,0.12413,0.0666667,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-015,ITA,2,0.0,-0.117333,0.998052,0.8,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-015,ITA,2,0.0,0.0,0.285555,0.3,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-015,ITA,2,0.0,,0.0134831,,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-015,ITA,2,0.0,0.0,0.12413,0.1,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-016,GBR,2,0.0,-0.251582,0.998052,0.7,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Number of Open Queries,OPENQ,N,Count of open queries in each SITEID..,site-016,GBR,2,0.0,-0.309561,0.285555,0.1,-3.0,-1.3,1.3,3.0,,,5.0,10.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Proportion of AE of Interest with Immediate Notification,AESIIN,N,Proportion of AE of Interset with Immediate Notification among the reported AE.,site-016,GBR,2,0.0,0.0,0.0134831,1.0,-3.0,-1.3,1.3,3.0,,,,
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Safety,center,Number of Adverse Events,AE,N,Number of Adverse Events by Patient Visits.,site-016,GBR,2,0.0,0.17713,0.12413,0.2,-3.0,-1.3,1.3,3.0,,,0.5,1.0
ILMS-SIGNALS-134,ACTIVE,67174ca8de5b7cad31085311,2024-10-22,2024-10-22,KRI,Data Quality,center,Total Number of Queries,TOTALQ,N,"Count of all queries (Open, Answered, Closed) by Patient Visits.",site-017,JPN,1,0.0,,0.998052,,-3.0,-1.3,1.3,3.0,,,5.0,10.0
